"year","university","tuition_and_fees","total_expenses"
"2015","233037","1750736.0","12840200.0"
"2015","233082","861406.0","2727200.0"
"2015","233091","5194818.0","5346740.0"
"2015","233116","10271827.0","27721600.0"
"2015","233277","59758918.0","188151000.0"
"2015","233286","894272.0",""
"2015","233295","23132122.0","49261100.0"
"2015","233301","8746679.0","29302100.0"
"2015","233310","5412277.0","19503400.0"
"2015","233329","4439036.0","5901680.0"
"2015","233338","2667170.0","18997700.0"
"2015","233356","2670476.0",""
"2015","233374","105955000.0","274366000.0"
"2015","233408","3508412.0","6805870.0"
"2015","233426","36530573.0","63215900.0"
"2015","233480","144645.0",""
"2015","233541","67633408.0","85739100.0"
"2015","233611","7318534.0","14504200.0"
"2015","233639","6815175.0","34829600.0"
"2015","233648","3075161.0","23414600.0"
"2015","233657","232558.0",""
"2015","233666","127121.0",""
"2015","233684","82621110.0","56437800.0"
"2015","233718","10622713.0","45336800.0"
"2015","233754","19711385.0","64625500.0"
"2015","233772","40899509.0","184102000.0"
"2015","233842","266748.0","16035300.0"
"2015","233897","11602362.0","50142500.0"
"2015","233903","2829807.0","17065900.0"
"2015","233921","411207016.0","1278960000.0"
"2015","233949","13623489.0","45639400.0"
"2015","234030","312809796.0","976659000.0"
"2015","234076","479424150.0","2815580000.0"
"2015","234085","25527039.0","82958500.0"
"2015","234119","381254.0",""
"2015","234137","2609146.0","4473400.0"
"2015","234155","26111597.0","131358000.0"
"2015","234164","17753581.0","35469200.0"
"2015","234173","24180003.0","41024500.0"
"2015","234191","1547132.0",""
"2015","234207","59335000.0","149830000.0"
"2015","234225","76848.0",""
"2015","234359","13439582.0",""
"2015","234377","4290518.0","21960400.0"
"2015","234401","504645.0",""
"2015","234492","15390352.0","27331100.0"
"2015","234650","550457.0",""
"2015","234669","41142145.0","115485000.0"
"2015","234696","3586339.0","32394000.0"
"2015","234711","5359989.0","29595400.0"
"2015","234739","1479918.0","1806790.0"
"2015","234784","2117014.0",""
"2015","234827","72382452.0","222128000.0"
"2015","234845","3991172.0","31642800.0"
"2015","234915","28466330.0","34144000.0"
"2015","234924","1296646.0",""
"2015","234933","27020247.0","105703000.0"
"2015","234951","6309364.0","45840600.0"
"2015","234979","6979834.0","55947300.0"
"2015","235024","20305311.0","28228200.0"
"2015","235088","6059023.0",""
"2015","235097","94032500.0","220907000.0"
"2015","235103","25836411.0","107915000.0"
"2015","235149","20156200.0","75161600.0"
"2015","235158","1384818.0",""
"2015","235167","31238202.0","93685700.0"
"2015","235237","16649208.0","49846000.0"
"2015","235307","1447538.0",""
"2015","235316","142770000.0","194883000.0"
"2015","235334","809753.0","25629800.0"
"2015","235343","33746368.0","95031800.0"
"2015","235352","406781.0",""
"2015","235422","16839052.0","30628800.0"
"2015","235431","11242070.0","70314300.0"
"2015","235501","7192066.0",""
"2015","235510","7489705.0","5286320.0"
"2015","235529","5419107.0","4479660.0"
"2015","235547","31520723.0","40336400.0"
"2015","235583","5933862.0",""
"2015","235671","6843644.0","40476300.0"
"2015","235699","6320688.0","41662700.0"
"2015","235750","2221964.0","39744100.0"
"2015","235769","2767866.0","5591760.0"
"2015","235954","224201.0",""
"2015","236018","583992.0",""
"2015","236072","17290611.0","54320900.0"
"2015","236133","20064160.0","33027300.0"
"2015","236188","19662667.0","70173900.0"
"2015","236212","10383193.0","10675800.0"
"2015","236230","63998994.0","101274000.0"
"2015","236258","4129927.0","29668600.0"
"2015","236328","73004000.0","114020000.0"
"2015","236382","4860175.0","40562000.0"
"2015","236452","23325254.0","35411900.0"
"2015","236504","9322145.0","59617100.0"
"2015","236513","23952944.0","76736200.0"
"2015","236531","650181.0",""
"2015","236577","79789000.0","103772000.0"
"2015","236595","168759917.0","213912000.0"
"2015","236610","21736181.0","56994400.0"
"2015","236638","7738692.0","54374500.0"
"2015","236656","13985438.0","55350400.0"
"2015","236692","9605690.0","108249000.0"
"2015","236708","9623496.0","55362400.0"
"2015","236744","928260.0",""
"2015","236753","21509181.0","73892400.0"
"2015","236887","3904617.0","50609500.0"
"2015","236896","31178653.0","47118000.0"
"2015","236939","292867105.0","1071700000.0"
"2015","236948","914419476.0","4747230000.0"
"2015","236975","4046466.0","34364100.0"
"2015","236993","1522008.0",""
"2015","237011","116203799.0","281884000.0"
"2015","237039","9894574.0","38290300.0"
"2015","237057","45587955.0","77859900.0"
"2015","237066","47321563.0","75330400.0"
"2015","237109","3318189.0","50513000.0"
"2015","237118","11763196.0","25360900.0"
"2015","237127","63125.0",""
"2015","237136","1485329.0","6006250.0"
"2015","237145","45450.0",""
"2015","237172","148435.0",""
"2015","237181","6743067.0","25900000.0"
"2015","237215","4230263.0","22749500.0"
"2015","237242","234858.0",""
"2015","237303","352773.0",""
"2015","237312","27205522.0","43244300.0"
"2015","237321","868073.0",""
"2015","237330","7385061.0","40308600.0"
"2015","237358","11885953.0","22321800.0"
"2015","237367","12071032.0","65798600.0"
"2015","237385","4749582.0","28086300.0"
"2015","237437","5029726.0","4977220.0"
"2015","237473","121259.0",""
"2015","237491","72176.0",""
"2015","237525","75586322.0","270857000.0"
"2015","237543","262332.0",""
"2015","237552","3062902.0",""
"2015","237561","195227.0",""
"2015","237570","764053.0",""
"2015","237598","1793127.0","1790000.0"
"2015","237613","577131.0",""
"2015","237640","2718976.0","11251600.0"
"2015","237686","6012810.0","24615300.0"
"2015","237729","267186.0",""
"2015","237783","11426203.0","13299400.0"
"2015","237792","19524283.0","61484100.0"
"2015","237817","746700.0","19836000.0"
"2015","237844","292800.0",""
"2015","237880","31244511.0","38466500.0"
"2015","237899","9988335.0","48133000.0"
"2015","237905","105289.0",""
"2015","237932","13967963.0","41022700.0"
"2015","237969","15866129.0","31004000.0"
"2015","237978","701154.0","1516730.0"
"2015","237987","4745979.0","3943720.0"
"2015","237996","6859760.0","5926460.0"
"2015","238005","903407.0",""
"2015","238014","2679184.0","15968900.0"
"2015","238032","370790670.0","1029940000.0"
"2015","238078","20412476.0","33489900.0"
"2015","238096","430328.0",""
"2015","238166","1369636.0",""
"2015","238175","1751702.0",""
"2015","238193","32365136.0","44077100.0"
"2015","238263","35924609.0","210343000.0"
"2015","238324","6936630.0","8149810.0"
"2015","238333","23716872.0","50017900.0"
"2015","238397","3801758.0","39246500.0"
"2015","238430","38406710.0","47455100.0"
"2015","238458","52648328.0","65722700.0"
"2015","238476","49454208.0","70113700.0"
"2015","238573","2275523.0","4405520.0"
"2015","238616","84573267.0","91013400.0"
"2015","238661","41274207.0","45983400.0"
"2015","238722","12313297.0","139627000.0"
"2015","238759","13524622.0","105429000.0"
"2015","238786","555387.0",""
"2015","238810","384462.0",""
"2015","238892","7073612.0","6394790.0"
"2015","238980","23570089.0","35143900.0"
"2015","239008","5651526.0","42191000.0"
"2015","239017","30647607.0","66116100.0"
"2015","239071","10738560.0","15625800.0"
"2015","239080","25977679.0","32589300.0"
"2015","239105","245357000.0","378568000.0"
"2015","239169","38002000.0","919807000.0"
"2015","239220","6084498.0","38731600.0"
"2015","239248","26988854.0",""
"2015","239309","11459132.0","13445700.0"
"2015","239318","43831469.0","75198800.0"
"2015","239372","6840774.0","54975300.0"
"2015","239390","15607271.0","23133000.0"
"2015","239424","268980.0","4633300.0"
"2015","239442","2315684.0","26522500.0"
"2015","239460","5173622.0","65103200.0"
"2015","239488","20604020.0","134547000.0"
"2015","239512","6118406.0","19551300.0"
"2015","239628","12182945.0","29049600.0"
"2015","239637","1503217.0","6784860.0"
"2015","239716","38211092.0","68976200.0"
"2015","239743","4663766.0","12859900.0"
"2015","239877","342807.0",""
"2015","239910","5169864.0","32478000.0"
"2015","239929","11213952.0","8422820.0"
"2015","240055","37794498.0","103003000.0"
"2015","240107","32599514.0","41133000.0"
"2015","240116","12541589.0","75062100.0"
"2015","240125","10166588.0","90436300.0"
"2015","240170","8536780.0","71712000.0"
"2015","240189","75624743.0","170444000.0"
"2015","240198","2798134.0","53856500.0"
"2015","240213","1541025.0","1481770.0"
"2015","240240","1506167.0",""
"2015","240268","67083979.0","174243000.0"
"2015","240277","26016501.0","88287600.0"
"2015","240329","72261358.0","160049000.0"
"2015","240338","14056771.0","31095500.0"
"2015","240365","59766905.0","181664000.0"
"2015","240374","20091080.0","68892300.0"
"2015","240392","43956844.0","40266200.0"
"2015","240417","48975525.0","144672000.0"
"2015","240426","12021062.0","53485600.0"
"2015","240435","1859441.0","82469700.0"
"2015","240444","413841600.0","2535760000.0"
"2015","240453","197783764.0","565382000.0"
"2015","240462","49089729.0","135002000.0"
"2015","240471","34677000.0","98806900.0"
"2015","240480","51358878.0","165267000.0"
"2015","240505","5528120.0","59260600.0"
"2015","240514","3349948.0","31730200.0"
"2015","240596","1873352.0","18447100.0"
"2015","240620","10372584.0","59839200.0"
"2015","240657","2136852.0","32365500.0"
"2015","240666","5722271.0","54959200.0"
"2015","240693","3244030.0","40674300.0"
"2015","240709","601230.0",""
"2015","240718","14255185.0","15102700.0"
"2015","240727","53600770.0","501350000.0"
"2015","240736","3610173.0","13689600.0"
"2015","240745","3515461.0","34449100.0"
"2015","240754","10598895.0","81853000.0"
"2015","240790","1661214.0","19048200.0"
"2015","240879","3380579.0",""
"2015","240985","3027784.0",""
"2015","241100","432498.0","10108900.0"
"2015","241146","330221.0",""
"2015","241182","4475418.0",""
"2015","241191","8277898.0","11097300.0"
"2015","241216","3146637.0","8835760.0"
"2015","241225","11011148.0","13613300.0"
"2015","241304","12740033.0","11724800.0"
"2015","241331","8887292.0","12490000.0"
"2015","241377","17619840.0","21551100.0"
"2015","241386","1150876.0","1407660.0"
"2015","241410","65087988.0","70738000.0"
"2015","241517","14361755.0","13664200.0"
"2015","241614","216095.0","1173710.0"
"2015","241720","655621.0",""
"2015","241739","71816586.0","93708600.0"
"2015","241766","1796104.0","13272700.0"
"2015","241793","1247902.0","1558400.0"
"2015","241906","1796740.0",""
"2015","241951","693309.0","5418420.0"
"2015","242042","660437.0",""
"2015","242060","0.0","13934700.0"
"2015","242112","9144387.0","10657800.0"
"2015","242121","2746537.0","2781040.0"
"2015","242316","1906012.0",""
"2015","242413","3103519.0",""
"2015","242422","17034461.0","106004000.0"
"2015","242556","125500.0",""
"2015","242565","92404.0",""
"2015","242583","682370.0",""
"2015","242617","24358158.0",""
"2015","242626","22495767.0",""
"2015","242635","21721511.0",""
"2015","242644","11106025.0",""
"2015","242653","47054782.0",""
"2015","242662","26713558.0",""
"2015","242671","0.0","258878000.0"
"2015","242680","11033615.0",""
"2015","242699","10960162.0",""
"2015","242705","24230461.0",""
"2015","242723","11870123.0",""
"2015","242750","648854.0",""
"2015","242820","2072640.0",""
"2015","242884","7386206.0",""
"2015","242945","1769033.0",""
"2015","242954","522171.0",""
"2015","242972","8458435.0","65669000.0"
"2015","243072","4029527.0","16423100.0"
"2015","243081","10872005.0","16555200.0"
"2015","243106","1471850.0","35424800.0"
"2015","243115","1553841.0","48199100.0"
"2015","243133","3209005.0","56339100.0"
"2015","243142","2471957.0","41597000.0"
"2015","243151","2155725.0","60764200.0"
"2015","243160","0.0","90232300.0"
"2015","243179","1803784.0","69822300.0"
"2015","243188","921624.0","21521400.0"
"2015","243197","6747148.0","262832000.0"
"2015","243203","10625773.0","304827000.0"
"2015","243212","1266350.0","38383100.0"
"2015","243221","15045387.0","294585000.0"
"2015","243346","68792416.0","78362800.0"
"2015","243443","32467750.0","46464300.0"
"2015","243498","671247.0","1125390.0"
"2015","243568","9323832.0","21275200.0"
"2015","243577","29400274.0","34626500.0"
"2015","243601","95003865.0","109964000.0"
"2015","243638","1278824.0","18323600.0"
"2015","243647","2619285.0","10208700.0"
"2015","243665","14506949.0","86855400.0"
"2015","243744","399282000.0","4645700000.0"
"2015","243780","624529024.0","1633700000.0"
"2015","243799","243330.0",""
"2015","243823","29179937.0","34351200.0"
"2015","243832","18846992.0","20129700.0"
"2015","243841","2890135.0","18168000.0"
"2015","244011","9266355.0","7297140.0"
"2015","244154","3409161.0","3576440.0"
"2015","244233","8227108.0","29572100.0"
"2015","244279","2723172.0","1856870.0"
"2015","244437","48313070.0","152634000.0"
"2015","244446","4574998.0","37402400.0"
"2015","244491","2218860.0",""
"2015","244561","5483491.0",""
"2015","244613","3354722.0",""
"2015","245281","140885.0",""
"2015","245290","1365120.0",""
"2015","245342","20435812.0","96075900.0"
"2015","245421","517964.0",""
"2015","245430","940028.0",""
"2015","245625","4819577.0","13437500.0"
"2015","245652","7212893.0","23538600.0"
"2015","245731","198524.0","610627.0"
"2015","245777","505988.0","1234290.0"
"2015","245953","20797941.0","28573300.0"
"2015","245962","5614941.0","6796830.0"
"2015","245980","300681.0",""
"2015","245999","3186228.0",""
"2015","246017","183530.0",""
"2015","246035","1644798.0",""
"2015","246071","84379.0",""
"2015","246202","6725118.0","7022560.0"
"2015","246266","8213825.0","8537420.0"
"2015","246345","1351427.0","1625830.0"
"2015","246354","7246216.0",""
"2015","246406","233375.0",""
"2015","246415","308332.0",""
"2015","246594","553112.0",""
"2015","246789","1127267.0","3716810.0"
"2015","246813","6701275.0","29669900.0"
"2015","246974","7956541.0",""
"2015","247010","349044.0",""
"2015","247047","801271.0",""
"2015","247065","10636656.0","21541600.0"
"2015","247083","0.0","3496180.0"
"2015","247162","857048.0","1746380.0"
"2015","247409","2826700.0",""
"2015","247603","13065924.0","30301800.0"
"2015","247649","18177050.0","26742500.0"
"2015","247700","6073685.0",""
"2015","247737","0.0","68381900.0"
"2015","247773","716119.0","2374210.0"
"2015","247825","179019.0","1435660.0"
"2015","247834","28426123.0","158786000.0"
"2015","247940","4784927.0",""
"2015","248165","11250.0",""
"2015","248192","139612.0",""
"2015","248305","942450.0",""
"2015","248527","279518.0",""
"2015","248606","916049.0",""
"2015","248624","220150.0",""
"2015","248633","712636.0",""
"2015","248660","1680682.0",""
"2015","248703","1798191.0",""
"2015","248882","3996475.0",""
"2015","248925","2260370.0",""
"2015","248934","190148194.0","154457000.0"
"2015","249140","5032172.0",""
